observationID,locationID,Latitude,Longitude,obsDate,voyageID,memoType,memoText
5365527,489975,37.2833,11.0133,1788-07-11,21071,weather,Trs beau temps
5365526,489975,37.2833,11.0133,1788-07-11,21071,windDirection,E
5365525,489975,37.2833,11.0133,1788-07-11,21071,windForce,Presque calme
5365524,489975,37.2833,11.0133,1788-07-11,21071,allWindDirections,du ENE au E et ESE
5365534,489976,36.9667,12.03,1788-07-12,21071,anchored,False
5365533,489976,36.9667,12.03,1788-07-12,21071,windDirection,ENE
5365532,489976,36.9667,12.03,1788-07-12,21071,allWindDirections,"au ENE, SSO et ESE"
5365542,489977,36.85,12.2633,1788-07-13,21071,allWindForces,Petite frais
5365541,489977,36.85,12.2633,1788-07-13,21071,anchored,False
5365540,489977,36.85,12.2633,1788-07-13,21071,stateOfSea,Belle
5365539,489977,36.85,12.2633,1788-07-13,21071,windDirection,SO
5365538,489977,36.85,12.2633,1788-07-13,21071,windForce,Petite frais
5365537,489977,36.85,12.2633,1788-07-13,21071,allWindDirections,du SO et SSO
5365549,489978,36.3833,13.4967,1788-07-14,21071,allWindForces,Trs foible
5365548,489978,36.3833,13.4967,1788-07-14,21071,anchored,False
5365547,489978,36.3833,13.4967,1788-07-14,21071,windDirection,N
5365546,489978,36.3833,13.4967,1788-07-14,21071,windForce,Trs foible
5365545,489978,36.3833,13.4967,1788-07-14,21071,allWindDirections,au N et O
5365557,489979,36.2667,13.98,1788-07-15,21071,allWindForces,Presque calme
5365556,489979,36.2667,13.98,1788-07-15,21071,anchored,False
5365555,489979,36.2667,13.98,1788-07-15,21071,stateOfSea,Passablement calme
5365554,489979,36.2667,13.98,1788-07-15,21071,windDirection,NO
5365553,489979,36.2667,13.98,1788-07-15,21071,windForce,Presque calme
5365552,489979,36.2667,13.98,1788-07-15,21071,allWindDirections,au NO et Calme
5365565,489980,36.05,14.4133,1788-07-16,21071,allWindForces,Variable
5365564,489980,36.05,14.4133,1788-07-16,21071,anchored,False
5365563,489980,36.05,14.4133,1788-07-16,21071,stateOfSea,Grosse
5365562,489980,36.05,14.4133,1788-07-16,21071,windDirection,NNO
5365561,489980,36.05,14.4133,1788-07-16,21071,windForce,Variable
5365560,489980,36.05,14.4133,1788-07-16,21071,allWindDirections,du OSO au NNO
5365571,489981,36.8,13.93,1788-07-29,21071,anchored,False
5365570,489981,36.8,13.93,1788-07-29,21071,otherRemmarks,Aparreill
5365569,489981,36.8,13.93,1788-07-29,21071,windDirection,O
5365568,489981,36.8,13.93,1788-07-29,21071,allWindDirections,au O et ONO
5365578,489982,36.5333,12.8967,1788-07-30,21071,allWindForces,Presque calme
5365577,489982,36.5333,12.8967,1788-07-30,21071,anchored,False
5365576,489982,36.5333,12.8967,1788-07-30,21071,windDirection,NNO
5365575,489982,36.5333,12.8967,1788-07-30,21071,windForce,Presque calme
5365574,489982,36.5333,12.8967,1788-07-30,21071,allWindDirections,du NO au NNO
5365583,489983,36.75,12.1967,1788-07-31,21071,anchored,False
5365582,489983,36.75,12.1967,1788-07-31,21071,windDirection,NNE
5365581,489983,36.75,12.1967,1788-07-31,21071,allWindDirections,du ONO au NNE
5365588,489984,37.25,11.98,1788-08-01,21071,anchored,False
5365587,489984,37.25,11.98,1788-08-01,21071,windDirection,NNO
5365586,489984,37.25,11.98,1788-08-01,21071,allWindDirections,au NNO et NNE
5365593,489985,38.1333,10.0133,1788-08-02,21071,anchored,False
5365592,489985,38.1333,10.0133,1788-08-02,21071,windDirection,NNE
5365591,489985,38.1333,10.0133,1788-08-02,21071,allWindDirections,au NNE
5365598,489986,38.7833,9.01333,1788-08-03,21071,anchored,False
5365597,489986,38.7833,9.01333,1788-08-03,21071,windDirection,SE
5365596,489986,38.7833,9.01333,1788-08-03,21071,allWindDirections,au SE et ESE
5365605,489987,39.0833,7.91333,1788-08-04,21071,allWindForces,Variable
5365604,489987,39.0833,7.91333,1788-08-04,21071,anchored,False
5365603,489987,39.0833,7.91333,1788-08-04,21071,windDirection,NE
5365602,489987,39.0833,7.91333,1788-08-04,21071,windForce,Variable
5365601,489987,39.0833,7.91333,1788-08-04,21071,allWindDirections,"du NE, NNE et NNO"
5365610,489988,41.2167,7.41333,1788-08-06,21071,anchored,False
5365609,489988,41.2167,7.41333,1788-08-06,21071,windDirection,ONO
5365608,489988,41.2167,7.41333,1788-08-06,21071,allWindDirections,au ONO
5365617,489989,41.4167,7.14667,1788-08-07,21071,allWindForces,Calme
5365616,489989,41.4167,7.14667,1788-08-07,21071,anchored,False
5365615,489989,41.4167,7.14667,1788-08-07,21071,windDirection,NE
5365614,489989,41.4167,7.14667,1788-08-07,21071,windForce,Calme
5365613,489989,41.4167,7.14667,1788-08-07,21071,allWindDirections,du NNE au NE
5365624,489990,42.0167,7.26333,1788-08-08,21071,allWindForces,Presque calme
5365623,489990,42.0167,7.26333,1788-08-08,21071,anchored,False
5365622,489990,42.0167,7.26333,1788-08-08,21071,windDirection,NNE
5365621,489990,42.0167,7.26333,1788-08-08,21071,windForce,Presque calme
5365620,489990,42.0167,7.26333,1788-08-08,21071,allWindDirections,du N au NNE et NE
5365633,489991,42.8833,6.99667,1788-08-09,21071,allWindForces,Calme
5365632,489991,42.8833,6.99667,1788-08-09,21071,anchorPlace,fort Brganson
5365631,489991,42.8833,6.99667,1788-08-09,21071,anchored,True
5365630,489991,42.8833,6.99667,1788-08-09,21071,otherRemmarks,Mouill le fort Brganson
5365629,489991,42.8833,6.99667,1788-08-09,21071,windDirection,SSE
5365628,489991,42.8833,6.99667,1788-08-09,21071,windForce,Calme
5365627,489991,42.8833,6.99667,1788-08-09,21071,allWindDirections,au SSE et ESE
5365640,489992,42.9333,7.44667,1788-08-16,21071,allWindForces,Trs fort et trs bon frais
5365639,489992,42.9333,7.44667,1788-08-16,21071,anchored,False
5365638,489992,42.9333,7.44667,1788-08-16,21071,windDirection,SE
5365637,489992,42.9333,7.44667,1788-08-16,21071,windForce,Trs fort
5365636,489992,42.9333,7.44667,1788-08-16,21071,allWindDirections,du ONO au SE
5365647,489993,42.9333,7.08,1788-08-17,21071,allWindForces,Presque calme
5365646,489993,42.9333,7.08,1788-08-17,21071,anchored,False
5365645,489993,42.9333,7.08,1788-08-17,21071,windDirection,ONO
5365644,489993,42.9333,7.08,1788-08-17,21071,windForce,Presque calme
5365643,489993,42.9333,7.08,1788-08-17,21071,allWindDirections,du OSO au ONO
5365656,489994,42.3333,7.16333,1788-08-18,21071,allWindForces,Petite frais
5365655,489994,42.3333,7.16333,1788-08-18,21071,anchored,False
5365654,489994,42.3333,7.16333,1788-08-18,21071,stateOfSea,Fort houleuse
5365653,489994,42.3333,7.16333,1788-08-18,21071,weather,Brume et fort paisse
5365652,489994,42.3333,7.16333,1788-08-18,21071,windDirection,NE
5365651,489994,42.3333,7.16333,1788-08-18,21071,windForce,Petite frais
5365650,489994,42.3333,7.16333,1788-08-18,21071,allWindDirections,du OSO au NE et E
5365665,489995,43.3833,7.13,1788-08-19,21071,allWindForces,Calme plat
5365664,489995,43.3833,7.13,1788-08-19,21071,anchorPlace,Cour Jeans
5365663,489995,43.3833,7.13,1788-08-19,21071,anchored,True
5365662,489995,43.3833,7.13,1788-08-19,21071,otherRemmarks,Mouillage de la rade de Cour Jeans
5365661,489995,43.3833,7.13,1788-08-19,21071,windDirection,OSO
5365660,489995,43.3833,7.13,1788-08-19,21071,windForce,Calme plat
5365659,489995,43.3833,7.13,1788-08-19,21071,allWindDirections,du SO au OSO
5365673,489996,42.7333,6.96333,1788-08-21,21071,allWindForces,Presque calme
5365672,489996,42.7333,6.96333,1788-08-21,21071,anchored,False
5365671,489996,42.7333,6.96333,1788-08-21,21071,otherRemmarks,Dpart
5365670,489996,42.7333,6.96333,1788-08-21,21071,windDirection,S
5365669,489996,42.7333,6.96333,1788-08-21,21071,windForce,Presque calme
5365668,489996,42.7333,6.96333,1788-08-21,21071,allWindDirections,du SSO au S et du ONO
5365680,489997,42.6667,6.98,1788-08-22,21071,anchorPlace,des Isles Daires
5365679,489997,42.6667,6.98,1788-08-22,21071,anchored,True
5365678,489997,42.6667,6.98,1788-08-22,21071,otherRemmarks,Mouill des Isles Daires
5365677,489997,42.6667,6.98,1788-08-22,21071,windDirection,ONO
5365676,489997,42.6667,6.98,1788-08-22,21071,allWindDirections,"au ONO, OSO et O"
5365689,489998,42.85,7.88,1788-08-28,21071,allWindForces,Presque calme
5365688,489998,42.85,7.88,1788-08-28,21071,anchored,False
5365687,489998,42.85,7.88,1788-08-28,21071,stateOfSea,Fort houleuse et fatigant
5365686,489998,42.85,7.88,1788-08-28,21071,otherRemmarks,Dpart
5365685,489998,42.85,7.88,1788-08-28,21071,windDirection,O
5365684,489998,42.85,7.88,1788-08-28,21071,windForce,Presque calme
5365683,489998,42.85,7.88,1788-08-28,21071,allWindDirections,"au O, NE et N"
5365698,489999,42.8167,9.29667,1788-08-29,21071,allWindForces,Variable
5365697,489999,42.8167,9.29667,1788-08-29,21071,anchored,True
5365696,489999,42.8167,9.29667,1788-08-29,21071,stateOfSea,Grosse
5365695,489999,42.8167,9.29667,1788-08-29,21071,otherRemmarks,Mouill
5365694,489999,42.8167,9.29667,1788-08-29,21071,windDirection,ENE
5365693,489999,42.8167,9.29667,1788-08-29,21071,windForce,Variable
5365692,489999,42.8167,9.29667,1788-08-29,21071,allWindDirections,"au ENE, O et ESE"
5365707,490000,42.85,9.09667,1788-09-01,21071,allWindForces,Fraicheur
5365706,490000,42.85,9.09667,1788-09-01,21071,anchored,False
5365705,490000,42.85,9.09667,1788-09-01,21071,precipitationDescription,Pluie
5365704,490000,42.85,9.09667,1788-09-01,21071,otherRemmarks,Dpart
5365703,490000,42.85,9.09667,1788-09-01,21071,windDirection,NO
5365702,490000,42.85,9.09667,1788-09-01,21071,windForce,Fraicheur
5365701,490000,42.85,9.09667,1788-09-01,21071,allWindDirections,"au NO, O et SO"
5365714,490001,43.0833,8.93,1788-09-02,21071,allWindForces,Calme
5365713,490001,43.0833,8.93,1788-09-02,21071,anchored,False
5365712,490001,43.0833,8.93,1788-09-02,21071,windDirection,ENE
5365711,490001,43.0833,8.93,1788-09-02,21071,windForce,Calme
5365710,490001,43.0833,8.93,1788-09-02,21071,allWindDirections,"au ENE, NE, E et ESE"
5365723,490002,43.1667,7.09667,1788-09-03,21071,allWindForces,Fort mal excut
5365722,490002,43.1667,7.09667,1788-09-03,21071,anchorPlace,des salines Dhaires
5365721,490002,43.1667,7.09667,1788-09-03,21071,anchored,True
5365720,490002,43.1667,7.09667,1788-09-03,21071,otherRemmarks,Mouill des salines Dhaires
5365719,490002,43.1667,7.09667,1788-09-03,21071,windDirection,ESE
5365718,490002,43.1667,7.09667,1788-09-03,21071,windForce,Fort mal excut
5365717,490002,43.1667,7.09667,1788-09-03,21071,allWindDirections,"au ESE, NE et E"
5365731,490003,40.1333,4.78,1788-10-31,18551,allWindForces,Joly frais
5365730,490003,40.1333,4.78,1788-10-31,18551,anchored,False
5365729,490003,40.1333,4.78,1788-10-31,18551,weather,Beau temps
5365728,490003,40.1333,4.78,1788-10-31,18551,windDirection,SE
5365727,490003,40.1333,4.78,1788-10-31,18551,windForce,Joly frais
5365726,490003,40.1333,4.78,1788-10-31,18551,allWindDirections,du SE et SSE
5365736,490004,38.1833,1.89667,1788-11-02,18551,anchored,False
5365735,490004,38.1833,1.89667,1788-11-02,18551,windDirection,SSE
5365734,490004,38.1833,1.89667,1788-11-02,18551,allWindDirections,au SSE et ESE
5365743,490005,37.85,1.18,1788-11-03,18551,allWindForces,Calme plat
5365742,490005,37.85,1.18,1788-11-03,18551,anchored,False
5365741,490005,37.85,1.18,1788-11-03,18551,windDirection,E
5365740,490005,37.85,1.18,1788-11-03,18551,windForce,Calme plat
5365739,490005,37.85,1.18,1788-11-03,18551,allWindDirections,"au E, ENE, N et S"
5365748,490006,37.7833,0.413333,1788-11-04,18551,anchored,False
5365747,490006,37.7833,0.413333,1788-11-04,18551,windDirection,S
5365746,490006,37.7833,0.413333,1788-11-04,18551,allWindDirections,au S et O
5365755,490007,36.85,0.246667,1788-11-05,18551,allWindForces,Presque calme
5365754,490007,36.85,0.246667,1788-11-05,18551,anchored,False
5365753,490007,36.85,0.246667,1788-11-05,18551,windDirection,E
5365752,490007,36.85,0.246667,1788-11-05,18551,windForce,Presque calme
5365751,490007,36.85,0.246667,1788-11-05,18551,allWindDirections,"au E, SE et du OSO au ONO"
5365760,490008,37.1,-0.72,1788-11-06,18551,anchored,False
5365759,490008,37.1,-0.72,1788-11-06,18551,windDirection,OSO
5365758,490008,37.1,-0.72,1788-11-06,18551,allWindDirections,"au OSO, NNO et S"
5365767,490009,36.6333,-1.38667,1788-11-07,18551,allWindForces,Trs fort
5365766,490009,36.6333,-1.38667,1788-11-07,18551,anchored,False
5365765,490009,36.6333,-1.38667,1788-11-07,18551,windDirection,SO
5365764,490009,36.6333,-1.38667,1788-11-07,18551,windForce,Trs fort
5365763,490009,36.6333,-1.38667,1788-11-07,18551,allWindDirections,"au SO, O et OSO"
5365775,490010,36.5333,-6.45333,1788-11-11,18551,allWindForces,Trs bon frais
5365774,490010,36.5333,-6.45333,1788-11-11,18551,anchored,False
5365773,490010,36.5333,-6.45333,1788-11-11,18551,weather,Trs brumeux
5365772,490010,36.5333,-6.45333,1788-11-11,18551,windDirection,NE
5365771,490010,36.5333,-6.45333,1788-11-11,18551,windForce,Trs bon frais
5365770,490010,36.5333,-6.45333,1788-11-11,18551,allWindDirections,du NE
5365782,490011,34.5833,-8.72,1788-11-13,18551,allWindForces,Trs gros frais
5365781,490011,34.5833,-8.72,1788-11-13,18551,anchored,False
5365780,490011,34.5833,-8.72,1788-11-13,18551,windDirection,S
5365779,490011,34.5833,-8.72,1788-11-13,18551,windForce,Trs gros frais
5365778,490011,34.5833,-8.72,1788-11-13,18551,allWindDirections,du S et SSE
5365787,490012,33.5667,-11.92,1788-11-14,18551,anchored,False
5365786,490012,33.5667,-11.92,1788-11-14,18551,windDirection,NNE
5365785,490012,33.5667,-11.92,1788-11-14,18551,allWindDirections,au NNE et N
5365794,490013,32.6,-16.0367,1788-11-15,18551,allWindForces,Trs gros frais
5365793,490013,32.6,-16.0367,1788-11-15,18551,anchored,False
5365792,490013,32.6,-16.0367,1788-11-15,18551,windDirection,NNE
5365791,490013,32.6,-16.0367,1788-11-15,18551,windForce,Trs gros frais
5365790,490013,32.6,-16.0367,1788-11-15,18551,allWindDirections,au NNE
5365801,490014,30.9,-19.2533,1788-11-16,18551,allWindForces,Trs frais
5365800,490014,30.9,-19.2533,1788-11-16,18551,anchored,False
5365799,490014,30.9,-19.2533,1788-11-16,18551,windDirection,NE
5365798,490014,30.9,-19.2533,1788-11-16,18551,windForce,Trs frais
5365797,490014,30.9,-19.2533,1788-11-16,18551,allWindDirections,du N au NE
5365810,490015,29.1833,-22.67,1788-11-17,18551,allWindForces,Bon frais
5365809,490015,29.1833,-22.67,1788-11-17,18551,anchored,False
5365808,490015,29.1833,-22.67,1788-11-17,18551,precipitationDescription,Pluie
5365807,490015,29.1833,-22.67,1788-11-17,18551,weather,Par grains
5365806,490015,29.1833,-22.67,1788-11-17,18551,windDirection,NE
5365805,490015,29.1833,-22.67,1788-11-17,18551,windForce,Bon frais
5365804,490015,29.1833,-22.67,1788-11-17,18551,allWindDirections,du NE et E
5365815,490016,27.9,-25.6867,1788-11-18,18551,anchored,False
5365814,490016,27.9,-25.6867,1788-11-18,18551,windDirection,ENE
5365813,490016,27.9,-25.6867,1788-11-18,18551,allWindDirections,au ENE
5365822,490017,26.8333,-28.5867,1788-11-19,18551,allWindForces,Bon frais
5365821,490017,26.8333,-28.5867,1788-11-19,18551,anchored,False
5365820,490017,26.8333,-28.5867,1788-11-19,18551,windDirection,NNO
5365819,490017,26.8333,-28.5867,1788-11-19,18551,windForce,Bon frais
5365818,490017,26.8333,-28.5867,1788-11-19,18551,allWindDirections,du ENE au NNO
5365829,490018,25.9,-31.1867,1788-11-20,18551,allWindForces,Petite frais
5365828,490018,25.9,-31.1867,1788-11-20,18551,anchored,False
5365827,490018,25.9,-31.1867,1788-11-20,18551,windDirection,E
5365826,490018,25.9,-31.1867,1788-11-20,18551,windForce,Petite frais
5365825,490018,25.9,-31.1867,1788-11-20,18551,allWindDirections,du E et ESE
5365834,490019,24.9,-33.9867,1788-11-21,18551,anchored,False
5365833,490019,24.9,-33.9867,1788-11-21,18551,windDirection,ENE
5365832,490019,24.9,-33.9867,1788-11-21,18551,allWindDirections,au ENE
5365841,490020,23.95,-36.2033,1788-11-22,18551,allWindForces,Bon frais
5365840,490020,23.95,-36.2033,1788-11-22,18551,anchored,False
5365839,490020,23.95,-36.2033,1788-11-22,18551,windDirection,ENE
5365838,490020,23.95,-36.2033,1788-11-22,18551,windForce,Bon frais
5365837,490020,23.95,-36.2033,1788-11-22,18551,allWindDirections,du E au ENE
5365846,490021,23.2,-38.9033,1788-11-23,18551,anchored,False
5365845,490021,23.2,-38.9033,1788-11-23,18551,windDirection,E
5365844,490021,23.2,-38.9033,1788-11-23,18551,allWindDirections,"au E, SE et ESE"
5365854,490022,22.1,-40.67,1788-11-24,18551,allWindForces,Trs gros frais
5365853,490022,22.1,-40.67,1788-11-24,18551,anchored,False
5365852,490022,22.1,-40.67,1788-11-24,18551,weather,Orageux
5365851,490022,22.1,-40.67,1788-11-24,18551,windDirection,E
5365850,490022,22.1,-40.67,1788-11-24,18551,windForce,Trs gros frais
5365849,490022,22.1,-40.67,1788-11-24,18551,allWindDirections,au E et ENE
5365861,490023,20.7833,-43.67,1788-11-25,18551,allWindForces,Trs bon frais
5365860,490023,20.7833,-43.67,1788-11-25,18551,anchored,False
5365859,490023,20.7833,-43.67,1788-11-25,18551,windDirection,ENE
5365858,490023,20.7833,-43.67,1788-11-25,18551,windForce,Trs bon frais
5365857,490023,20.7833,-43.67,1788-11-25,18551,allWindDirections,du ENE
5365866,490024,19.1,-43.92,1788-11-26,18551,anchored,False
5365865,490024,19.1,-43.92,1788-11-26,18551,windDirection,E
5365864,490024,19.1,-43.92,1788-11-26,18551,allWindDirections,au E et ESE
5365871,490025,17.4167,-49.6533,1788-11-27,18551,anchored,False
5365870,490025,17.4167,-49.6533,1788-11-27,18551,windDirection,ENE
5365869,490025,17.4167,-49.6533,1788-11-27,18551,allWindDirections,au ENE
5365879,490026,15.9833,-52.52,1788-11-28,18551,anchored,False
5365878,490026,15.9833,-52.52,1788-11-28,18551,stateOfSea,Fort houleuse
5365877,490026,15.9833,-52.52,1788-11-28,18551,precipitationDescription,Pluie
5365876,490026,15.9833,-52.52,1788-11-28,18551,weather,Trs couvert et pluvieux
5365875,490026,15.9833,-52.52,1788-11-28,18551,windDirection,E
5365874,490026,15.9833,-52.52,1788-11-28,18551,allWindDirections,au E et ENE
5365885,490027,15.0667,-55.0033,1788-11-29,18551,anchored,False
5365884,490027,15.0667,-55.0033,1788-11-29,18551,weather,Beau temps
5365883,490027,15.0667,-55.0033,1788-11-29,18551,windDirection,ENE
5365882,490027,15.0667,-55.0033,1788-11-29,18551,allWindDirections,au ENE
5365890,490028,14.6667,-58.3533,1788-11-30,18551,anchored,False
5365889,490028,14.6667,-58.3533,1788-11-30,18551,windDirection,ENE
5365888,490028,14.6667,-58.3533,1788-11-30,18551,allWindDirections,au ENE
5365895,490029,14.7833,-61.3533,1788-12-01,18551,anchored,False
5365894,490029,14.7833,-61.3533,1788-12-01,18551,windDirection,E
5365893,490029,14.7833,-61.3533,1788-12-01,18551,allWindDirections,au E
5365902,490030,14.6,-61.08,1788-12-02,18551,anchorPlace,Fort Royal
5365901,490030,14.6,-61.08,1788-12-02,18551,anchored,True
5365900,490030,14.6,-61.08,1788-12-02,18551,otherRemmarks,Mouill du fort Royal
5365899,490030,14.6,-61.08,1788-12-02,18551,windDirection,E
5365898,490030,14.6,-61.08,1788-12-02,18551,allWindDirections,au E
5365911,490031,16.5167,-64.0867,1789-04-19,20082,allWindForces,Joly frais
5365910,490031,16.5167,-64.0867,1789-04-19,20082,anchored,False
5365909,490031,16.5167,-64.0867,1789-04-19,20082,weather,Sombre
5365908,490031,16.5167,-64.0867,1789-04-19,20082,otherRemmarks,Dpart pour Saint Domingue
5365907,490031,16.5167,-64.0867,1789-04-19,20082,windDirection,ENE
5365906,490031,16.5167,-64.0867,1789-04-19,20082,windForce,Joly frais
5365905,490031,16.5167,-64.0867,1789-04-19,20082,allWindDirections,au ENE et NNE
5365918,490032,22.15,-72.5867,1789-05-05,20082,anchored,False
5365917,490032,22.15,-72.5867,1789-05-05,20082,weather,Trs beau temps
5365916,490032,22.15,-72.5867,1789-05-05,20082,otherRemmarks,Appareill
5365915,490032,22.15,-72.5867,1789-05-05,20082,windDirection,ENE
5365914,490032,22.15,-72.5867,1789-05-05,20082,allWindDirections,au ENE et ESE
5365924,490033,23.8333,-71.5867,1789-05-06,20082,anchored,False
5365923,490033,23.8333,-71.5867,1789-05-06,20082,weather,Trs beau temps
5365922,490033,23.8333,-71.5867,1789-05-06,20082,windDirection,E
5365921,490033,23.8333,-71.5867,1789-05-06,20082,allWindDirections,au E et ESE
5365932,490034,25.7167,-70.1367,1789-05-07,20082,allWindForces,Bien marque
5365931,490034,25.7167,-70.1367,1789-05-07,20082,anchored,False
5365930,490034,25.7167,-70.1367,1789-05-07,20082,weather,Trs beau temps
5365929,490034,25.7167,-70.1367,1789-05-07,20082,windDirection,E
5365928,490034,25.7167,-70.1367,1789-05-07,20082,windForce,Bien marque
5365927,490034,25.7167,-70.1367,1789-05-07,20082,allWindDirections,au E et ESE
5365938,490035,27.5,-68.2033,1789-05-08,20082,anchored,False
5365937,490035,27.5,-68.2033,1789-05-08,20082,weather,Trs beau temps
5365936,490035,27.5,-68.2033,1789-05-08,20082,windDirection,ESE
5365935,490035,27.5,-68.2033,1789-05-08,20082,allWindDirections,au ESE
5365946,490036,28.7333,-67.07,1789-05-09,20082,allWindForces,Frais
5365945,490036,28.7333,-67.07,1789-05-09,20082,anchored,False
5365944,490036,28.7333,-67.07,1789-05-09,20082,weather,Trs beau temps
5365943,490036,28.7333,-67.07,1789-05-09,20082,windDirection,SE
5365942,490036,28.7333,-67.07,1789-05-09,20082,windForce,Frais
5365941,490036,28.7333,-67.07,1789-05-09,20082,allWindDirections,au SE et SSE
5365952,490037,30.25,-65.5533,1789-05-10,20082,anchored,False
5365951,490037,30.25,-65.5533,1789-05-10,20082,weather,Trs beau temps
5365950,490037,30.25,-65.5533,1789-05-10,20082,windDirection,SSE
5365949,490037,30.25,-65.5533,1789-05-10,20082,allWindDirections,"au SSE, S et SSO"
5365960,490038,30.3,-65.9867,1789-05-11,20082,allWindForces,Bon frais
5365959,490038,30.3,-65.9867,1789-05-11,20082,anchored,False
5365958,490038,30.3,-65.9867,1789-05-11,20082,weather,Trs sombre
5365957,490038,30.3,-65.9867,1789-05-11,20082,windDirection,SSO
5365956,490038,30.3,-65.9867,1789-05-11,20082,windForce,Bon frais
5365955,490038,30.3,-65.9867,1789-05-11,20082,allWindDirections,au SSO
5365966,490039,32.8,-63.07,1789-05-12,20082,anchored,False
5365965,490039,32.8,-63.07,1789-05-12,20082,weather,Fort sombre
5365964,490039,32.8,-63.07,1789-05-12,20082,windDirection,SSO
5365963,490039,32.8,-63.07,1789-05-12,20082,allWindDirections,au SSO et NO
5365974,490040,32.6667,-62.9367,1789-05-13,20082,allWindForces,Presque calme
5365973,490040,32.6667,-62.9367,1789-05-13,20082,anchored,False
5365972,490040,32.6667,-62.9367,1789-05-13,20082,weather,Beau temps
5365971,490040,32.6667,-62.9367,1789-05-13,20082,windDirection,NNO
5365970,490040,32.6667,-62.9367,1789-05-13,20082,windForce,Presque calme
5365969,490040,32.6667,-62.9367,1789-05-13,20082,allWindDirections,au NNO et NNE
5365981,490041,35.4,-61.8867,1789-05-14,20082,allWindForces,Joly frais et trs forte
5365980,490041,35.4,-61.8867,1789-05-14,20082,anchored,False
5365979,490041,35.4,-61.8867,1789-05-14,20082,windDirection,SSO
5365978,490041,35.4,-61.8867,1789-05-14,20082,windForce,Joly frais
5365977,490041,35.4,-61.8867,1789-05-14,20082,allWindDirections,au SSO et OSO
5365988,490042,35.3333,-62.3033,1789-05-15,20082,allWindForces,Trs gros frais
5365987,490042,35.3333,-62.3033,1789-05-15,20082,anchored,False
5365986,490042,35.3333,-62.3033,1789-05-15,20082,windDirection,NE
5365985,490042,35.3333,-62.3033,1789-05-15,20082,windForce,Trs gros frais
5365984,490042,35.3333,-62.3033,1789-05-15,20082,allWindDirections,du NNE au NE
5365997,490043,37.3333,-62.3367,1789-05-16,20082,allWindForces,Variable
5365996,490043,37.3333,-62.3367,1789-05-16,20082,anchored,False
5365995,490043,37.3333,-62.3367,1789-05-16,20082,stateOfSea,Houleuse
5365994,490043,37.3333,-62.3367,1789-05-16,20082,weather,Beau temps
5365993,490043,37.3333,-62.3367,1789-05-16,20082,windDirection,ENE
5365992,490043,37.3333,-62.3367,1789-05-16,20082,windForce,Variable
5365991,490043,37.3333,-62.3367,1789-05-16,20082,allWindDirections,au ENE et S
5366006,490044,38.45,-61.4367,1789-05-17,20082,allWindForces,Trs gros frais
5366005,490044,38.45,-61.4367,1789-05-17,20082,anchored,False
5366004,490044,38.45,-61.4367,1789-05-17,20082,precipitationDescription,Pluie
5366003,490044,38.45,-61.4367,1789-05-17,20082,weather,Par grains et pluvieux
5366002,490044,38.45,-61.4367,1789-05-17,20082,windDirection,S
5366001,490044,38.45,-61.4367,1789-05-17,20082,windForce,Trs gros frais
5366000,490044,38.45,-61.4367,1789-05-17,20082,allWindDirections,"au S, NO et ONO"
5366011,490045,39.7833,-61.3867,1789-05-18,20082,anchored,False
5366010,490045,39.7833,-61.3867,1789-05-18,20082,windDirection,ENE
5366009,490045,39.7833,-61.3867,1789-05-18,20082,allWindDirections,au ENE et ESE
5366019,490046,40.9333,-61.5533,1789-05-19,20082,allWindForces,Variable
5366018,490046,40.9333,-61.5533,1789-05-19,20082,anchored,False
5366017,490046,40.9333,-61.5533,1789-05-19,20082,weather,Trs beau temps
5366016,490046,40.9333,-61.5533,1789-05-19,20082,windDirection,ENE
5366015,490046,40.9333,-61.5533,1789-05-19,20082,windForce,Variable
5366014,490046,40.9333,-61.5533,1789-05-19,20082,allWindDirections,du NE au ENE et au E
5366029,490047,43.2667,-59.4367,1789-05-20,20082,allWindForces,Variable
5366028,490047,43.2667,-59.4367,1789-05-20,20082,anchored,False
5366027,490047,43.2667,-59.4367,1789-05-20,20082,stateOfSea,Houleuse
5366026,490047,43.2667,-59.4367,1789-05-20,20082,precipitationDescription,Pluie
5366025,490047,43.2667,-59.4367,1789-05-20,20082,weather,Couvert et pluvieux
5366024,490047,43.2667,-59.4367,1789-05-20,20082,windDirection,SE
5366023,490047,43.2667,-59.4367,1789-05-20,20082,windForce,Variable
5366022,490047,43.2667,-59.4367,1789-05-20,20082,allWindDirections,au SE et ESE
5366037,490048,44.95,-56.2533,1789-05-21,20082,allWindForces,Trs gros frais
5366036,490048,44.95,-56.2533,1789-05-21,20082,anchored,False
5366035,490048,44.95,-56.2533,1789-05-21,20082,weather,Trs brumeux
5366034,490048,44.95,-56.2533,1789-05-21,20082,windDirection,SSE
5366033,490048,44.95,-56.2533,1789-05-21,20082,windForce,Trs gros frais
5366032,490048,44.95,-56.2533,1789-05-21,20082,allWindDirections,du SSE
5366046,490049,47.0167,-48.4033,1789-06-25,21788,allWindForces,Joly frais
5366045,490049,47.0167,-48.4033,1789-06-25,21788,anchored,False
5366044,490049,47.0167,-48.4033,1789-06-25,21788,weather,Trs beau temps
5366043,490049,47.0167,-48.4033,1789-06-25,21788,otherRemmarks,Appareill
5366042,490049,47.0167,-48.4033,1789-06-25,21788,windDirection,SO
